stop_id,stop_name,lat,lon
11929,stazione centrale via tonale,45.48860480486675,9.203722892428264
11930,stazione centrale via tonale,45.48820219293961,9.203478905862209
11936,v.le lunigiana,45.491075501590686,9.205995690951148
11938,v.le lunigiana,45.491448035690105,9.205534377793295
11944,marche m5,45.495917171118414,9.19438471500985
11947,v.le zara via laurana,45.499444650806424,9.1963775804137
11948,v.le zara via laurana,45.49894327019319,9.196754671960903
11950,istria m5,45.50155385388465,9.197550144460571
11956,istria m5,45.50184994076185,9.198387637790482
11958,v.le testi via dolcebuono,45.50408128384495,9.1989965807933
11961,v.le testi via dolcebuono,45.50404137749107,9.19960928423722
11963,v.le ca' granda via val furva,45.50764777269474,9.194661813814127
11964,v.le ca' granda via val furva,45.507749324159235,9.195425922466802
11966,v.le ca' granda v.le suzzani,45.50687778173158,9.19781859769552
